prdtypecode,text,clean_text,codes
1302,"arebos,coussin,protection,ressorts,trampoline,vert,clair,sécurité,maximale,doux,rembourrage,épaisseur,surface,étanche,résistant,pvc,assure,longévité,produit,montage,facile,élastiques,faire,trampoline,fait,nouveau,véritablement,plaisir,coussin,protection,arebos,coussin,protection,cadre,élément,important,trampoline,prot,contre,contact,ressorts,autres,exposées,garanti,ainsi,sécurité,plaisir,épaisseur,réduit,risque,blessure,considérablement,surface,pvc,résistant,étanche,ceci,assure,nettoyage,facile,longévité,énorme,coussin,protection,montage,fait,élastiques,données,techniques,surface,pvc,surface,inférieure,rembourrage,mousse,epe,epaisseur,total,couleur,vert,clair,taille,largeur,marque,arebos,fabricant,canbolat,vertriebs,gmbh,livraison,comprenant,coussin,protection","['arebos', 'coussin', 'protection', 'ressorts', 'trampoline', 'vert', 'clair', 'sécurité', 'maximale', 'doux', 'rembourrage', 'épaisseur', 'surface', 'étanche', 'résistant', 'pvc', 'assure', 'longévité', 'produit', 'montage', 'facile', 'élastiques', 'faire', 'trampoline', 'fait', 'nouveau', 'véritablement', 'plaisir', 'coussin', 'protection', 'arebos', 'coussin', 'protection', 'cadre', 'élément', 'important', 'trampoline', 'prot', 'contre', 'contact', 'ressorts', 'autres', 'exposées', 'garanti', 'ainsi', 'sécurité', 'plaisir', 'épaisseur', 'réduit', 'risque', 'blessure', 'considérablement', 'surface', 'pvc', 'résistant', 'étanche', 'ceci', 'assure', 'nettoyage', 'facile', 'longévité', 'énorme', 'coussin', 'protection', 'montage', 'fait', 'élastiques', 'données', 'techniques', 'surface', 'pvc', 'surface', 'inférieure', 'rembourrage', 'mousse', 'epe', 'epaisseur', 'total', 'couleur', 'vert', 'clair', 'taille', 'largeur', 'marque', 'arebos', 'fabricant', 'canbolat', 'vertriebs', 'gmbh', 'livraison', 'comprenant', 'coussin', 'protection']",11
2403,"lot,volume,livre,cuisine,","['lot', 'volume', 'livre', 'cuisine']",19
2705,"famille,recomposée,facile,possible,aujourd,hui,famille,élargit,mani,différente,recompose,réinvente,papa,filles,nouvelle,femme,maman,fiancé,demi,bébé,arrive,tout,petit,monde,retrouve,vivre,sous,toit,intermittence,toujours,simple,entre,besoins,manques,états,chacun,divergences,point,vue,éducation,cultures,familiales,différentes,rythmes,difficilement,conciliables,nouveau,mode,vie,reste,inventer,rendre,plus,harmonieux,possible,quotidien,uns,autres,nourrie,expérience,clinique,béatrice,copper,royer,place,hauteur,chacun,protagonistes,livre,cet,ouvrage,clés,aider,chaque,famille,résoudre,tensions,trouver,propre,équilibre,comment,occuper,enfants,siens,comment,exerce,autorité,nouveaux,parents,faire,lorsqu,enfant,refuse,accueillir,beau,parent,comment,gérer,conflits,entre,enfants,fonction,place,fratrie,comment,faire,face,différences,éducatives,quelles,précautions,prendre,accueillir,nouvel,enfant,installant,dialogue,constructif,sans,nier,difficultés,armant,patience,bienveillance,possible,réussir,cohabitation,chacun,trouve,place","['famille', 'recomposée', 'facile', 'possible', 'aujourd', 'hui', 'famille', 'élargit', 'mani', 'différente', 'recompose', 'réinvente', 'papa', 'filles', 'nouvelle', 'femme', 'maman', 'fiancé', 'demi', 'bébé', 'arrive', 'tout', 'petit', 'monde', 'retrouve', 'vivre', 'sous', 'toit', 'intermittence', 'toujours', 'simple', 'entre', 'besoins', 'manques', 'états', 'chacun', 'divergences', 'point', 'vue', 'éducation', 'cultures', 'familiales', 'différentes', 'rythmes', 'difficilement', 'conciliables', 'nouveau', 'mode', 'vie', 'reste', 'inventer', 'rendre', 'plus', 'harmonieux', 'possible', 'quotidien', 'uns', 'autres', 'nourrie', 'expérience', 'clinique', 'béatrice', 'copper', 'royer', 'place', 'hauteur', 'chacun', 'protagonistes', 'livre', 'cet', 'ouvrage', 'clés', 'aider', 'chaque', 'famille', 'résoudre', 'tensions', 'trouver', 'propre', 'équilibre', 'comment', 'occuper', 'enfants', 'siens', 'comment', 'exerce', 'autorité', 'nouveaux', 'parents', 'faire', 'lorsqu', 'enfant', 'refuse', 'accueillir', 'beau', 'parent', 'comment', 'gérer', 'conflits', 'entre', 'enfants', 'fonction', 'place', 'fratrie', 'comment', 'faire', 'face', 'différences', 'éducatives', 'quelles', 'précautions', 'prendre', 'accueillir', 'nouvel', 'enfant', 'installant', 'dialogue', 'constructif', 'sans', 'nier', 'difficultés', 'armant', 'patience', 'bienveillance', 'possible', 'réussir', 'cohabitation', 'chacun', 'trouve', 'place']",25
2583,"tuyau,arrosage,tres,mms,station,épuration,tuyau,arrosage,tres,connecteurs,mms,diam,tre,station,épuration","['tuyau', 'arrosage', 'tres', 'mms', 'station', 'épuration', 'tuyau', 'arrosage', 'tres', 'connecteurs', 'mms', 'diam', 'tre', 'station', 'épuration']",23
1280,"peluche,hippopotame,marron,nounours,doudou,animal,peluche,nounours","['peluche', 'hippopotame', 'marron', 'nounours', 'doudou', 'animal', 'peluche', 'nounours']",7
2060,"joyeux,bienvenue,paillassons,intérieur,accueil,tapis,décor,joyeux,bienvenue,paillassons,intérieur,accueil,tapis,décor,description,condition,nouveau,matériel,velours,corail,taille,environ,inch,quantité,facile,absorber,eau,poussi,bonne,résistance,glissement,facile,nettoyer,peut,tre,directement,lavés,machine,laver,mains,verserai,décoloration,dos,éviter,diriger,lumi,soleil,peut,tre,utilisé,sous,table,chambre,cuisine,lit,auto,canapé,coussin,ainsi,suite,solution,décor,amusant,facile,amovible,taille,lég,rement,différent,raison,différence,mesure,normal,échelle,écart,situe,entre,causé,qualité,élément,photographies,dessus,peuvent,avoir,peu,différence,couleurs,réelles,lumi,résolution,affichage,etc,inclus,mat,amp,nbsp","['joyeux', 'bienvenue', 'paillassons', 'intérieur', 'accueil', 'tapis', 'décor', 'joyeux', 'bienvenue', 'paillassons', 'intérieur', 'accueil', 'tapis', 'décor', 'description', 'condition', 'nouveau', 'matériel', 'velours', 'corail', 'taille', 'environ', 'inch', 'quantité', 'facile', 'absorber', 'eau', 'poussi', 'bonne', 'résistance', 'glissement', 'facile', 'nettoyer', 'peut', 'tre', 'directement', 'lavés', 'machine', 'laver', 'mains', 'verserai', 'décoloration', 'dos', 'éviter', 'diriger', 'lumi', 'soleil', 'peut', 'tre', 'utilisé', 'sous', 'table', 'chambre', 'cuisine', 'lit', 'auto', 'canapé', 'coussin', 'ainsi', 'suite', 'solution', 'décor', 'amusant', 'facile', 'amovible', 'taille', 'lég', 'rement', 'différent', 'raison', 'différence', 'mesure', 'normal', 'échelle', 'écart', 'situe', 'entre', 'causé', 'qualité', 'élément', 'photographies', 'dessus', 'peuvent', 'avoir', 'peu', 'différence', 'couleurs', 'réelles', 'lumi', 'résolution', 'affichage', 'etc', 'inclus', 'mat', 'amp', 'nbsp']",16
2705,"pays,envers,pablo,dont,uruguayen,fran,aise,toujours,vécu,uruguay,conna,pays,maman,alors,parents,envoient,vacances,chez,grand,maternel,papilou,femme,mamina,tout,bout,pointe,bretonne,ouessant,facile,pablo,sentir,chez,cette,venteuse,accidentée,maisons,petites,beurre,salé","['pays', 'envers', 'pablo', 'dont', 'uruguayen', 'fran', 'aise', 'toujours', 'vécu', 'uruguay', 'conna', 'pays', 'maman', 'alors', 'parents', 'envoient', 'vacances', 'chez', 'grand', 'maternel', 'papilou', 'femme', 'mamina', 'tout', 'bout', 'pointe', 'bretonne', 'ouessant', 'facile', 'pablo', 'sentir', 'chez', 'cette', 'venteuse', 'accidentée', 'maisons', 'petites', 'beurre', 'salé']",25
50,"stickers,console,vinyl,imprimé,motif,stickers,console,vinyl,imprimé,motif","['stickers', 'console', 'vinyl', 'imprimé', 'motif', 'stickers', 'console', 'vinyl', 'imprimé', 'motif']",2
40,"dance,greatest,hits,","['dance', 'greatest', 'hits']",1
40,"grabbed,ghoulies,depuis,annonce,fusion,microsoft,attendait,impatience,premier,titre,rare,développeur,mythique,nintendo,console,géant,américain,attendant,arrivé,mastodonte,kaméo,papas,goldeneye,perfect,dark,offrent,grabbed,goulies,titre,inspiré,univers,famille,adams,développeurs,vont,négocier,virage,sans,dommages,réponses,test,déconseiller,sensibles","['grabbed', 'ghoulies', 'depuis', 'annonce', 'fusion', 'microsoft', 'attendait', 'impatience', 'premier', 'titre', 'rare', 'développeur', 'mythique', 'nintendo', 'console', 'géant', 'américain', 'attendant', 'arrivé', 'mastodonte', 'kaméo', 'papas', 'goldeneye', 'perfect', 'dark', 'offrent', 'grabbed', 'goulies', 'titre', 'inspiré', 'univers', 'famille', 'adams', 'développeurs', 'vont', 'négocier', 'virage', 'sans', 'dommages', 'réponses', 'test', 'déconseiller', 'sensibles']",1
2583,"che,chauffante,bordée,bulles,piscine,octogonal,ubbink,description,mati,polyéthyl,alvéolé,epaisseur,microns,couleur,bleu,plus,produit,che,bordée,durée,vie,prolongée,effet,cela,emp,che,che,déchire,che,permet,réchauffer,conserver,chaleur,eau,effet,ventouse,évite,soul,vent,evite,évaporation,eau,disponible,equipement,standard,spécifications","['che', 'chauffante', 'bordée', 'bulles', 'piscine', 'octogonal', 'ubbink', 'description', 'mati', 'polyéthyl', 'alvéolé', 'epaisseur', 'microns', 'couleur', 'bleu', 'plus', 'produit', 'che', 'bordée', 'durée', 'vie', 'prolongée', 'effet', 'cela', 'emp', 'che', 'che', 'déchire', 'che', 'permet', 'réchauffer', 'conserver', 'chaleur', 'eau', 'effet', 'ventouse', 'évite', 'soul', 'vent', 'evite', 'évaporation', 'eau', 'disponible', 'equipement', 'standard', 'spécifications']",23
2522,"carnet,notes,bloc,notes,cahierla,musique,trimestre,reste,noir,blanc,carnet,couverture,classique,tissu,journal,journal,taille,format,caract,istique,excellente,durabilit,couverture,solide,design,pages,jaune,pale,recto,verso,texture,papier,haute,qualit,rire,facilement,assez,aisse","['carnet', 'notes', 'bloc', 'notes', 'cahierla', 'musique', 'trimestre', 'reste', 'noir', 'blanc', 'carnet', 'couverture', 'classique', 'tissu', 'journal', 'journal', 'taille', 'format', 'caract', 'istique', 'excellente', 'durabilit', 'couverture', 'solide', 'design', 'pages', 'jaune', 'pale', 'recto', 'verso', 'texture', 'papier', 'haute', 'qualit', 'rire', 'facilement', 'assez', 'aisse']",21
1320,"sac,dos,san,francisco,noir,rose,beaba,découvrez,joli,sac,langer,san,francisco,porter,dos,marque,béaba,indispensable,amener,toutes,affaires,petit,bout,poss,nombreux,compartiments,permettre,tout,ranger,mati,intérieure,tissu,polyester,mati,extérieure,cuir,végan,coloris,noir,rose,accessoires,attaches,universelles,poussette,matelas,langer,pochette,linge,sale,pochette,isotherme,biberon","['sac', 'dos', 'san', 'francisco', 'noir', 'rose', 'beaba', 'découvrez', 'joli', 'sac', 'langer', 'san', 'francisco', 'porter', 'dos', 'marque', 'béaba', 'indispensable', 'amener', 'toutes', 'affaires', 'petit', 'bout', 'poss', 'nombreux', 'compartiments', 'permettre', 'tout', 'ranger', 'mati', 'intérieure', 'tissu', 'polyester', 'mati', 'extérieure', 'cuir', 'végan', 'coloris', 'noir', 'rose', 'accessoires', 'attaches', 'universelles', 'poussette', 'matelas', 'langer', 'pochette', 'linge', 'sale', 'pochette', 'isotherme', 'biberon']",12
2585,"sac,aspirateur,domestiques,moulinex,alto,parquet,vendu,sac,aspirateur,domestiques,moulinex,alto,parquet,vendu,sacs,paquet,référence,fournisseur,mod,type,produit,sac,aspirateur,compatible,moulinex,alto,parquet,vendu","['sac', 'aspirateur', 'domestiques', 'moulinex', 'alto', 'parquet', 'vendu', 'sac', 'aspirateur', 'domestiques', 'moulinex', 'alto', 'parquet', 'vendu', 'sacs', 'paquet', 'référence', 'fournisseur', 'mod', 'type', 'produit', 'sac', 'aspirateur', 'compatible', 'moulinex', 'alto', 'parquet', 'vendu']",24
2403,"lot,livres,psychologie,","['lot', 'livres', 'psychologie']",19
1281,"ateliers,maternelle,","['ateliers', 'maternelle']",8
1302,"kangui,coussin,protection,trampoline,temps,coussin,frottements,coussin,universel,déhoussable,allez,pouvoir,remplacer,celui,moindre,frais,dessus,pvc,vert,dessous,coussin,universel,adapté,trampolines,diam,tre,largeur,coussin,epaisseur,mousse,bon,amortissement,sécuritaire,nombre,sections,attaches,élastiques,noires,attention,assurez,bien,dimensions,compatibles,trampoline,pensez,spray,kangui,anti,bien,protéger,pvc,rayons,soleil,coussin,ainsi,durée,vie,beaucoup,plus,longue","['kangui', 'coussin', 'protection', 'trampoline', 'temps', 'coussin', 'frottements', 'coussin', 'universel', 'déhoussable', 'allez', 'pouvoir', 'remplacer', 'celui', 'moindre', 'frais', 'dessus', 'pvc', 'vert', 'dessous', 'coussin', 'universel', 'adapté', 'trampolines', 'diam', 'tre', 'largeur', 'coussin', 'epaisseur', 'mousse', 'bon', 'amortissement', 'sécuritaire', 'nombre', 'sections', 'attaches', 'élastiques', 'noires', 'attention', 'assurez', 'bien', 'dimensions', 'compatibles', 'trampoline', 'pensez', 'spray', 'kangui', 'anti', 'bien', 'protéger', 'pvc', 'rayons', 'soleil', 'coussin', 'ainsi', 'durée', 'vie', 'beaucoup', 'plus', 'longue']",11
2582,"serre,jardin,polycarbonate,hybrid,longueur,largeur,vert,serre,jardin,polycarbonate,hybrid,idéale,petit,jardin,cette,serre,ravira,jardiniers,jardin,petite,taille,pourrez,faire,pousser,semis,plantes,exotiques,faire,coin,potager,serre,jardin,polycarbonate,hybrid,livrée,base,assurer,stabilité,structure,porte,charni,lucarne,assurer,ventilation,efficace,facile,installer,toiture,panneaux,polycarbonate,double,paroi,prot,gent,contre,forte,exposition,soleil,parois,polycarbonate,transparents,offrent,plus,transmission,lumineuse,traités,anti,pratiquement,incassables,cette,serre,jardin,bonne,résistance,intempéries,structure,aluminium,panneaux,polycarbonate,poss,tous,avantages,verre,sans,inconvénients,séries,serres,polycarbonate,hybrid,parmi,mod,plus,populaires,alliant,design,praticité,esthétisme,durabilité,avantages,nécessite,entretien,particulier,déplace,facilement,porte,charni,simple,peut,tre,assemblée,comme,porte,droite,gauche,poignée,porte,verrouillable,incluse,base,acier,galvanisé,incluse,ajoute,stabilité,structurelle,structure,aluminium,robuste,résistant,rouille,toit,panneaux,polycarbonate,double,paroi,prot,gent,contre,forte,exposition,lumi,soleil,parois,transparentes,ancrage,sol,base,option,conseillé,syst,goutti,intégré,inclus,drainage,efficace,eau,collecte,pratique,aimant,permet,garder,porte,ouverte,facile,monter,syst,assemblage,panneaux,coulissants,existe,couleurs,argent,vert,caractéristiques,dimensions,porte,lucarne,peut,supporter,jusqu,neige,syst,assemblage,panneaux,coulissants,mati,parois,polycarbonate,transparent,mati,structure,aluminium,garantie,ans,vidéo,montage,notice,détaillée","['serre', 'jardin', 'polycarbonate', 'hybrid', 'longueur', 'largeur', 'vert', 'serre', 'jardin', 'polycarbonate', 'hybrid', 'idéale', 'petit', 'jardin', 'cette', 'serre', 'ravira', 'jardiniers', 'jardin', 'petite', 'taille', 'pourrez', 'faire', 'pousser', 'semis', 'plantes', 'exotiques', 'faire', 'coin', 'potager', 'serre', 'jardin', 'polycarbonate', 'hybrid', 'livrée', 'base', 'assurer', 'stabilité', 'structure', 'porte', 'charni', 'lucarne', 'assurer', 'ventilation', 'efficace', 'facile', 'installer', 'toiture', 'panneaux', 'polycarbonate', 'double', 'paroi', 'prot', 'gent', 'contre', 'forte', 'exposition', 'soleil', 'parois', 'polycarbonate', 'transparents', 'offrent', 'plus', 'transmission', 'lumineuse', 'traités', 'anti', 'pratiquement', 'incassables', 'cette', 'serre', 'jardin', 'bonne', 'résistance', 'intempéries', 'structure', 'aluminium', 'panneaux', 'polycarbonate', 'poss', 'tous', 'avantages', 'verre', 'sans', 'inconvénients', 'séries', 'serres', 'polycarbonate', 'hybrid', 'parmi', 'mod', 'plus', 'populaires', 'alliant', 'design', 'praticité', 'esthétisme', 'durabilité', 'avantages', 'nécessite', 'entretien', 'particulier', 'déplace', 'facilement', 'porte', 'charni', 'simple', 'peut', 'tre', 'assemblée', 'comme', 'porte', 'droite', 'gauche', 'poignée', 'porte', 'verrouillable', 'incluse', 'base', 'acier', 'galvanisé', 'incluse', 'ajoute', 'stabilité', 'structurelle', 'structure', 'aluminium', 'robuste', 'résistant', 'rouille', 'toit', 'panneaux', 'polycarbonate', 'double', 'paroi', 'prot', 'gent', 'contre', 'forte', 'exposition', 'lumi', 'soleil', 'parois', 'transparentes', 'ancrage', 'sol', 'base', 'option', 'conseillé', 'syst', 'goutti', 'intégré', 'inclus', 'drainage', 'efficace', 'eau', 'collecte', 'pratique', 'aimant', 'permet', 'garder', 'porte', 'ouverte', 'facile', 'monter', 'syst', 'assemblage', 'panneaux', 'coulissants', 'existe', 'couleurs', 'argent', 'vert', 'caractéristiques', 'dimensions', 'porte', 'lucarne', 'peut', 'supporter', 'jusqu', 'neige', 'syst', 'assemblage', 'panneaux', 'coulissants', 'mati', 'parois', 'polycarbonate', 'transparent', 'mati', 'structure', 'aluminium', 'garantie', 'ans', 'vidéo', 'montage', 'notice', 'détaillée']",22
2583,"kit,piscine,acier,mallorca,ovale,description,compl,kit,piscine,hors,sol,mallorca,ovalada,ovale,hauteur,parois,acier,laquées,blanches,liner,eme,uni,bleu,margelles,échelle,double,renforts,laqués,caractéristiques,détaillées,forme,ovale,type,kit,piscine,acier,hors,sol,dimensions,extérieures,dimensions,intérieures,sous,margelle,surface,installation,hauteur,margelle,utilisation,hors,sol,capacité,kit,complet,oui,liner,uni,bleu,fixation,overlap,largeur,margelles,structure,parois,acier,anti,corrosion,poteaux,margelles,laqués,epaisseur,parois,acier,eme,jambes,force,jambes,force,rev,tement,extérieur,parois,laquées,blanches,type,filtration,platine,filtration,sable,livrée,sable,débit,heure,pompe,garantie,structure,ans,garantie,liner,ans,garantie,filtration,ans,echelle,symétrique,notice,montage,oui,livraison,palette,garantie,ans","['kit', 'piscine', 'acier', 'mallorca', 'ovale', 'description', 'compl', 'kit', 'piscine', 'hors', 'sol', 'mallorca', 'ovalada', 'ovale', 'hauteur', 'parois', 'acier', 'laquées', 'blanches', 'liner', 'eme', 'uni', 'bleu', 'margelles', 'échelle', 'double', 'renforts', 'laqués', 'caractéristiques', 'détaillées', 'forme', 'ovale', 'type', 'kit', 'piscine', 'acier', 'hors', 'sol', 'dimensions', 'extérieures', 'dimensions', 'intérieures', 'sous', 'margelle', 'surface', 'installation', 'hauteur', 'margelle', 'utilisation', 'hors', 'sol', 'capacité', 'kit', 'complet', 'oui', 'liner', 'uni', 'bleu', 'fixation', 'overlap', 'largeur', 'margelles', 'structure', 'parois', 'acier', 'anti', 'corrosion', 'poteaux', 'margelles', 'laqués', 'epaisseur', 'parois', 'acier', 'eme', 'jambes', 'force', 'jambes', 'force', 'rev', 'tement', 'extérieur', 'parois', 'laquées', 'blanches', 'type', 'filtration', 'platine', 'filtration', 'sable', 'livrée', 'sable', 'débit', 'heure', 'pompe', 'garantie', 'structure', 'ans', 'garantie', 'liner', 'ans', 'garantie', 'filtration', 'ans', 'echelle', 'symétrique', 'notice', 'montage', 'oui', 'livraison', 'palette', 'garantie', 'ans']",23
1280,"cerise,non,balancier,pression,boue,mousse,relief,jouets,parfumé,bricolage,grasses,boue,slime,sweetheart,cerise,non,balancier,jouets,dépressurisation,boue,mousse,parfumée,bricolage,grasses,boue,slime,jouets,description,nouveau,anniversaire,contton,teau,beurre,slime,charme,super,soft,non,collant,déchire,molle,non,collante,quand,étirer,stretchy,poke,plus,jouer,moins,collant,temps,enfants,saisir,leurs,partenaires,boue,bon,moment,stress,relief,presser,fois,rouleau,tirer,boue,boue,excellent,outil,soulager,stress,bien,idéal,école,bureau,travail,projects,anniversaire,contton,teau,beurre,slime,scentedproduct,conditionnement,jouet,mlslime","['cerise', 'non', 'balancier', 'pression', 'boue', 'mousse', 'relief', 'jouets', 'parfumé', 'bricolage', 'grasses', 'boue', 'slime', 'sweetheart', 'cerise', 'non', 'balancier', 'jouets', 'dépressurisation', 'boue', 'mousse', 'parfumée', 'bricolage', 'grasses', 'boue', 'slime', 'jouets', 'description', 'nouveau', 'anniversaire', 'contton', 'teau', 'beurre', 'slime', 'charme', 'super', 'soft', 'non', 'collant', 'déchire', 'molle', 'non', 'collante', 'quand', 'étirer', 'stretchy', 'poke', 'plus', 'jouer', 'moins', 'collant', 'temps', 'enfants', 'saisir', 'leurs', 'partenaires', 'boue', 'bon', 'moment', 'stress', 'relief', 'presser', 'fois', 'rouleau', 'tirer', 'boue', 'boue', 'excellent', 'outil', 'soulager', 'stress', 'bien', 'idéal', 'école', 'bureau', 'travail', 'projects', 'anniversaire', 'contton', 'teau', 'beurre', 'slime', 'scentedproduct', 'conditionnement', 'jouet', 'mlslime']",7
